datetime,date,update_time,gold_buy,gold_sell,gold_bar_buy,gold_bar_sell,timestamp,source_url
2025-02-11,11/02/2568,17:01,46750.00,46850.00,45904.48,47350.00,2025-11-11 23:53:55,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2568/
2025-02-12,12/02/2568,16:58,46550.00,46650.00,45707.40,47150.00,2025-11-11 23:53:55,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2568/
2025-02-13,13/02/2568,16:51,46600.00,46700.00,45768.04,47200.00,2025-11-11 23:53:55,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2568/
2025-02-14,14/02/2568,13:44,46650.00,46750.00,45813.52,47250.00,2025-11-11 23:53:55,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2568/
2025-02-15,15/02/2568,09:01,46050.00,46150.00,45222.28,46650.00,2025-11-11 23:53:55,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2568/
2025-02-17,17/02/2568,16:05,46300.00,46400.00,45464.84,46900.00,2025-11-11 23:53:55,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2568/
2025-02-18,18/02/2568,15:33,46350.00,46450.00,45510.32,46950.00,2025-11-11 23:53:55,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2568/
2025-02-19,19/02/2568,17:01,46850.00,46950.00,46010.60,47450.00,2025-11-11 23:53:55,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2568/
2025-02-20,20/02/2568,15:43,46900.00,47000.00,46056.08,47500.00,2025-11-11 23:53:55,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2568/
2025-02-21,21/02/2568,15:26,46500.00,46600.00,45661.92,47100.00,2025-11-11 23:53:55,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2568/
2025-02-22,22/02/2568,09:00,46600.00,46700.00,45768.04,47200.00,2025-11-11 23:53:55,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2568/
2025-02-24,24/02/2568,15:59,46600.00,46700.00,45768.04,47200.00,2025-11-11 23:53:55,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2568/
2025-02-25,25/02/2568,16:44,46750.00,46850.00,45904.48,47350.00,2025-11-11 23:53:55,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2568/
2025-02-26,26/02/2568,15:29,46450.00,46550.00,45616.44,47050.00,2025-11-11 23:53:55,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2568/
2025-02-27,27/02/2568,15:30,46250.00,46350.00,45419.36,46850.00,2025-11-11 23:53:55,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2568/
2025-02-28,28/02/2568,16:25,46200.00,46300.00,45373.88,46800.00,2025-11-11 23:53:55,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2568/
2025-03-01,01/03/2568,09:05,46300.00,46400.00,45464.84,47200.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-03,03/03/2568,16:43,46350.00,46450.00,45510.32,47250.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-04,04/03/2568,15:43,46550.00,46650.00,45707.40,47450.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-05,05/03/2568,16:55,46400.00,46500.00,45570.96,47300.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-06,06/03/2568,16:52,46250.00,46350.00,45419.36,47150.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-07,07/03/2568,15:57,46400.00,46500.00,45570.96,47300.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-08,08/03/2568,09:00,46450.00,46550.00,45616.44,47350.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-10,10/03/2568,16:20,46450.00,46550.00,45616.44,47350.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-11,11/03/2568,15:31,46450.00,46550.00,45616.44,47350.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-12,12/03/2568,16:09,46600.00,46700.00,45768.04,47500.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-13,13/03/2568,17:14,46900.00,47000.00,46056.08,47800.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-14,14/03/2568,16:54,47550.00,47650.00,46692.80,48450.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-15,15/03/2568,09:02,47400.00,47500.00,46541.20,48300.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-17,17/03/2568,16:56,47550.00,47650.00,46692.80,48450.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-18,18/03/2568,16:40,47900.00,48000.00,47041.48,48800.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-19,19/03/2568,16:33,48150.00,48250.00,47284.04,49050.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-20,20/03/2568,17:11,48350.00,48450.00,47481.12,49250.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-21,21/03/2568,17:02,48500.00,48600.00,47632.72,49400.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-22,22/03/2568,09:00,48400.00,48500.00,47526.60,49300.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-24,24/03/2568,11:52,48450.00,48550.00,47572.08,49350.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-25,25/03/2568,16:40,48400.00,48500.00,47526.60,49300.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-26,26/03/2568,16:34,48450.00,48550.00,47572.08,49350.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-27,27/03/2568,17:13,48650.00,48750.00,47769.16,49550.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-28,28/03/2568,14:18,49350.00,49450.00,48466.52,50250.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-29,29/03/2568,09:07,49500.00,49600.00,48602.96,50400.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-03-31,31/03/2568,17:18,49950.00,50050.00,49057.76,50850.00,2025-11-11 23:54:03,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2568/
2025-04-01,01/04/2568,15:21,50500.00,50600.00,49588.36,51400.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-02,02/04/2568,16:18,50500.00,50600.00,49588.36,51400.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-03,03/04/2568,17:13,50550.00,50650.00,49633.84,51450.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-04,04/04/2568,17:11,50100.00,50200.00,49194.20,51000.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-05,05/04/2568,09:16,49600.00,49700.00,48709.08,50500.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-07,07/04/2568,16:50,49650.00,49750.00,48754.56,50550.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-08,08/04/2568,17:05,49450.00,49550.00,48557.48,50350.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-09,09/04/2568,16:11,49750.00,49850.00,48860.68,50650.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-10,10/04/2568,16:48,50300.00,50400.00,49391.28,51200.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-11,11/04/2568,17:03,51100.00,51200.00,50179.60,52000.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-12,12/04/2568,09:05,51100.00,51200.00,50179.60,52000.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-14,14/04/2568,17:17,51000.00,51100.00,50088.64,51900.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-15,15/04/2568,15:16,51100.00,51200.00,50179.60,52000.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-16,16/04/2568,15:56,51850.00,51950.00,50922.44,52750.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-17,17/04/2568,15:34,52250.00,52350.00,51316.60,53150.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-18,18/04/2568,09:23,52350.00,52450.00,51407.56,53250.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-19,19/04/2568,09:02,52350.00,52450.00,51407.56,53250.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-21,21/04/2568,17:16,53100.00,53200.00,52150.40,54000.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-22,22/04/2568,17:09,54350.00,54450.00,53378.36,55250.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-23,23/04/2568,16:57,52600.00,52700.00,51650.12,53500.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-24,24/04/2568,16:55,52700.00,52800.00,51756.24,53600.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-25,25/04/2568,17:21,52350.00,52450.00,51407.56,53250.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-26,26/04/2568,09:04,52600.00,52700.00,51650.12,53500.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-28,28/04/2568,17:18,52200.00,52300.00,51255.96,53100.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-29,29/04/2568,14:12,52300.00,52400.00,51362.08,53200.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-04-30,30/04/2568,17:05,51800.00,51900.00,50861.80,52700.00,2025-11-11 23:54:11,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2568/
2025-05-01,01/05/2568,17:13,51000.00,51100.00,50088.64,51900.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-02,02/05/2568,17:09,51000.00,51100.00,50088.64,51900.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-03,03/05/2568,09:00,50750.00,50850.00,49830.92,51650.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-05,05/05/2568,17:11,51550.00,51650.00,50619.24,52450.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-06,06/05/2568,17:04,52200.00,52300.00,51255.96,53100.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-07,07/05/2568,17:15,52300.00,52400.00,51362.08,53200.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-08,08/05/2568,17:21,51900.00,52000.00,50967.92,52800.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-09,09/05/2568,17:08,51850.00,51950.00,50922.44,52750.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-10,10/05/2568,09:02,51850.00,51950.00,50922.44,52750.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-12,12/05/2568,16:59,50900.00,51000.00,49982.52,51800.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-13,13/05/2568,15:58,51100.00,51200.00,50179.60,52000.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-14,14/05/2568,16:42,50800.00,50900.00,49891.56,51700.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-15,15/05/2568,17:19,50050.00,50150.00,49148.72,50950.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-16,16/05/2568,17:15,50350.00,50450.00,49436.76,51250.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-17,17/05/2568,09:07,50450.00,50550.00,49542.88,51350.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-19,19/05/2568,16:18,50600.00,50700.00,49694.48,51500.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-20,20/05/2568,16:01,50550.00,50650.00,49633.84,51450.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-21,21/05/2568,17:04,51300.00,51400.00,50376.68,52200.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-22,22/05/2568,16:01,51350.00,51450.00,50422.16,52250.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-23,23/05/2568,15:57,51250.00,51350.00,50331.20,52150.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-24,24/05/2568,09:00,51500.00,51600.00,50573.76,52400.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-26,26/05/2568,16:27,51350.00,51450.00,50422.16,52250.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-27,27/05/2568,16:35,51050.00,51150.00,50134.12,51950.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-28,28/05/2568,15:29,51200.00,51300.00,50285.72,52100.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-29,29/05/2568,17:07,50850.00,50950.00,49937.04,51750.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-30,30/05/2568,17:07,51100.00,51200.00,50179.60,52000.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-05-31,31/05/2568,09:04,51050.00,51150.00,50134.12,51950.00,2025-11-11 23:54:20,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2568/
2025-06-02,02/06/2568,17:03,51500.00,51600.00,50467.64,52400.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-03,03/06/2568,15:42,51650.00,51750.00,50619.24,52550.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-04,04/06/2568,16:01,51900.00,52000.00,50861.80,52800.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-05,05/06/2568,16:31,52000.00,52100.00,50952.76,52900.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-06,06/06/2568,16:47,51750.00,51850.00,50710.20,52650.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-07,07/06/2568,09:05,51350.00,51450.00,50316.04,52250.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-09,09/06/2568,16:08,51250.00,51350.00,50225.08,52150.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-10,10/06/2568,15:08,51350.00,51450.00,50316.04,52250.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-11,11/06/2568,15:38,51450.00,51550.00,50422.16,52350.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-12,12/06/2568,16:49,51600.00,51700.00,50573.76,52500.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-13,13/06/2568,15:44,52400.00,52500.00,51346.92,53300.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-14,14/06/2568,09:00,52450.00,52550.00,51407.56,53350.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-16,16/06/2568,16:13,52450.00,52550.00,51407.56,53350.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-17,17/06/2568,17:16,52100.00,52200.00,51058.88,53000.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-18,18/06/2568,16:18,52100.00,52200.00,51058.88,53000.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-19,19/06/2568,15:16,52200.00,52300.00,51149.84,53100.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-20,20/06/2568,14:05,52000.00,52100.00,50952.76,52900.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-21,21/06/2568,09:00,52150.00,52250.00,51104.36,53050.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-23,23/06/2568,16:11,52450.00,52550.00,51407.56,53350.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-24,24/06/2568,16:49,51300.00,51400.00,50270.56,52200.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-25,25/06/2568,16:07,51300.00,51400.00,50270.56,52200.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-26,26/06/2568,15:48,51200.00,51300.00,50179.60,52100.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-27,27/06/2568,15:47,50700.00,50800.00,49679.32,51600.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-28,28/06/2568,09:05,50500.00,50600.00,49497.40,51400.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-06-30,30/06/2568,17:04,50500.00,50600.00,49497.40,51400.00,2025-11-11 23:54:27,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2568/
2025-07-17,17/07/2568,16:24,51150.00,51250.00,50134.12,52050.00,2025-11-11 23:54:35,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2568/
2025-07-18,18/07/2568,16:11,51250.00,51350.00,50225.08,52150.00,2025-11-11 23:54:35,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2568/
2025-07-19,19/07/2568,09:02,51300.00,51400.00,50270.56,52200.00,2025-11-11 23:54:35,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2568/
2025-07-21,21/07/2568,15:41,51450.00,51550.00,50422.16,52350.00,2025-11-11 23:54:35,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2568/
2025-07-22,22/07/2568,16:27,51650.00,51750.00,50619.24,52550.00,2025-11-11 23:54:35,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2568/
2025-07-23,23/07/2568,17:11,52050.00,52150.00,51013.40,52950.00,2025-11-11 23:54:35,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2568/
2025-07-24,24/07/2568,14:58,51350.00,51450.00,50316.04,52250.00,2025-11-11 23:54:35,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2568/
2025-07-25,25/07/2568,15:31,51250.00,51350.00,50225.08,52150.00,2025-11-11 23:54:35,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2568/
2025-07-26,26/07/2568,09:04,51150.00,51250.00,50134.12,52050.00,2025-11-11 23:54:35,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2568/
2025-07-28,28/07/2568,16:21,51150.00,51250.00,50134.12,52050.00,2025-11-11 23:54:35,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2568/
2025-07-29,29/07/2568,17:09,50950.00,51050.00,49937.04,51850.00,2025-11-11 23:54:35,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กรกฎาคม-2568/
